MessageSequentialID;StorageDate;FromIdentity;ToIdentity;Message;MessageOriginator
167127;2018-02-06 01:49:04.55 -02:00;1617162875016605@messenger.gw.msging.net;carnabelo@msging.net;Começar;User
167129;2018-02-06 01:49:06.55 -02:00;carnabelo@msging.net;1617162875016605@messenger.gw.msging.net;E ai Wesley Martins, o carnaval de BH já começou 🎉 🎭;Bot
167131;2018-02-06 01:49:09.53 -02:00;carnabelo@msging.net;1617162875016605@messenger.gw.msging.net;Se você não sabe onde ir, posso te ajudar com isso.;Bot
167136;2018-02-06 01:49:52.79 -02:00;1617162875016605@messenger.gw.msging.net;carnabelo@msging.net;beijar;User
167138;2018-02-06 01:49:54.34 -02:00;carnabelo@msging.net;1617162875016605@messenger.gw.msging.net;" 🎵 Cheguei pra te amar... ❤️ ❤️ ❤️


";Bot
167140;2018-02-06 01:49:55.35 -02:00;carnabelo@msging.net;1617162875016605@messenger.gw.msging.net;"Beijar é bom demais! 💋
 Caso as coisas esquentem, não se esqueça de se proteger.";Bot
167143;2018-02-06 01:49:59.56 -02:00;carnabelo@msging.net;1617162875016605@messenger.gw.msging.net;"Tenho essas opções para te ajudar a encontrar um bloquinho de carnaval⬇
";Bot
167149;2018-02-06 01:51:14.39 -02:00;1617162875016605@messenger.gw.msging.net;carnabelo@msging.net;📅 Agenda;User
167156;2018-02-06 01:51:33.86 -02:00;1617162875016605@messenger.gw.msging.net;carnabelo@msging.net;10/02/2018;User
167158;2018-02-06 01:51:35.32 -02:00;carnabelo@msging.net;1617162875016605@messenger.gw.msging.net;A cidade toda vai bombar!;Bot
167161;2018-02-06 01:51:36.32 -02:00;carnabelo@msging.net;1617162875016605@messenger.gw.msging.net;" Dê uma olhada em alguns bairros que vão ter blocos.👇 
";Bot
167167;2018-02-06 01:52:12.27 -02:00;carnabelo@msging.net;1617162875016605@messenger.gw.msging.net; Tem muita gente falando que vai passar no Centro neste carnaval ;Bot
167170;2018-02-06 01:52:13.28 -02:00;carnabelo@msging.net;1617162875016605@messenger.gw.msging.net;Olha os blocos que encontrei para vc 👀 ;Bot
167228;2018-02-06 01:54:04.84 -02:00;carnabelo@msging.net;1617162875016605@messenger.gw.msging.net; Tem muita gente falando que vai passar no Centro neste carnaval ;Bot
167230;2018-02-06 01:54:05.82 -02:00;carnabelo@msging.net;1617162875016605@messenger.gw.msging.net;Olha os blocos que encontrei para vc 👀 ;Bot
167237;2018-02-06 01:55:09.66 -02:00;carnabelo@msging.net;1617162875016605@messenger.gw.msging.net;" Não se esqueça de levar sua animação e alegria! 😃
Te espero lá.. ";Bot
167239;2018-02-06 01:55:10.69 -02:00;carnabelo@msging.net;1617162875016605@messenger.gw.msging.net;Quando estiver quase na hora te chamo por aqui para o Transa! - Atrás do trio elétrico.  👍;Bot
167251;2018-02-06 01:57:32.78 -02:00;1617162875016605@messenger.gw.msging.net;carnabelo@msging.net;📅 Agenda;User
167305;2018-02-06 01:57:45.39 -02:00;1617162875016605@messenger.gw.msging.net;carnabelo@msging.net;12/02/2018;User
167307;2018-02-06 01:57:46.70 -02:00;carnabelo@msging.net;1617162875016605@messenger.gw.msging.net;A cidade toda vai bombar!;Bot
167309;2018-02-06 01:57:47.74 -02:00;carnabelo@msging.net;1617162875016605@messenger.gw.msging.net;"Diz aí... qual bairro você quer curtir os blocos?👇  
";Bot
167315;2018-02-06 01:57:56.39 -02:00;carnabelo@msging.net;1617162875016605@messenger.gw.msging.net; Tem muita gente falando que vai passar no Centro neste carnaval ;Bot
167316;2018-02-06 01:57:57.37 -02:00;carnabelo@msging.net;1617162875016605@messenger.gw.msging.net; Em qual bloco vc vai? 👇;Bot
167324;2018-02-06 01:58:34.43 -02:00;carnabelo@msging.net;1617162875016605@messenger.gw.msging.net;"    🎵 Ô leva eu, LEva LEva 
Te espero lá.. ";Bot
167325;2018-02-06 01:58:35.47 -02:00;carnabelo@msging.net;1617162875016605@messenger.gw.msging.net;Quando estiver quase na hora te chamo por aqui para o Baianas Ozadas.  👍;Bot
167464;2018-02-06 02:10:43.07 -02:00;carnabelo@msging.net;1989932084357847@messenger.gw.msging.net; Tem muita gente falando que vai passar no Savassi neste carnaval ;Bot
167467;2018-02-06 02:10:44.04 -02:00;carnabelo@msging.net;1989932084357847@messenger.gw.msging.net; Em qual bloco vc vai? 👇;Bot
167471;2018-02-06 02:11:02.52 -02:00;carnabelo@msging.net;1989932084357847@messenger.gw.msging.net;" Não se esqueça de levar sua animação e alegria! 😃
Te espero lá.. ";Bot
167473;2018-02-06 02:11:03.63 -02:00;carnabelo@msging.net;1989932084357847@messenger.gw.msging.net;Quando estiver quase na hora te chamo por aqui para o Bloco da Calixto.  👍;Bot
171778;2018-02-06 07:42:34.10 -02:00;2132001316817479@messenger.gw.msging.net;carnabelo@msging.net;Blocos do dia 9;User
171780;2018-02-06 07:42:37.08 -02:00;carnabelo@msging.net;2132001316817479@messenger.gw.msging.net;Com tantos blocos, às vezes fico meio perdido. 😵  ;Bot
172031;2018-02-06 07:58:30.73 -02:00;1623755177694053@messenger.gw.msging.net;carnabelo@msging.net;11/fev;User
172034;2018-02-06 07:58:52.78 -02:00;1623755177694053@messenger.gw.msging.net;carnabelo@msging.net;Blocos do dia 11/03;User
172036;2018-02-06 07:58:55.69 -02:00;carnabelo@msging.net;1623755177694053@messenger.gw.msging.net;Com tantos blocos, às vezes fico meio perdido. 😵  ;Bot
172039;2018-02-06 07:59:03.92 -02:00;1623755177694053@messenger.gw.msging.net;carnabelo@msging.net;11/02/2018;User
172041;2018-02-06 07:59:05.39 -02:00;carnabelo@msging.net;1623755177694053@messenger.gw.msging.net;A cidade toda vai bombar!;Bot
172043;2018-02-06 07:59:06.38 -02:00;carnabelo@msging.net;1623755177694053@messenger.gw.msging.net;"Diz aí... qual bairro você quer curtir os blocos?👇  
";Bot
172048;2018-02-06 07:59:35.49 -02:00;carnabelo@msging.net;1623755177694053@messenger.gw.msging.net; Não tenho dúvidas que vai dar para curtir muito no Santa Tereza ;Bot
172052;2018-02-06 07:59:36.51 -02:00;carnabelo@msging.net;1623755177694053@messenger.gw.msging.net; Em qual bloco vc vai? 👇;Bot
172183;2018-02-06 08:09:11.41 -02:00;1778796325504830@messenger.gw.msging.net;carnabelo@msging.net;Começar;User
172185;2018-02-06 08:09:13.90 -02:00;carnabelo@msging.net;1778796325504830@messenger.gw.msging.net;E ai Pedro Köhler, o carnaval de BH já começou 🎉 🎭;Bot
172188;2018-02-06 08:09:16.90 -02:00;carnabelo@msging.net;1778796325504830@messenger.gw.msging.net;Se você não sabe onde ir, posso te ajudar com isso.;Bot
172190;2018-02-06 08:09:30.68 -02:00;1778796325504830@messenger.gw.msging.net;carnabelo@msging.net;beijar;User
172192;2018-02-06 08:09:32.01 -02:00;carnabelo@msging.net;1778796325504830@messenger.gw.msging.net;"🎵 Seu amor me pegooou... ❤️ ❤️ ❤️ 


";Bot
172194;2018-02-06 08:09:33.01 -02:00;carnabelo@msging.net;1778796325504830@messenger.gw.msging.net;"Beijar é bom demais! 💋
 Caso as coisas esquentem, não se esqueça de se proteger.";Bot
172198;2018-02-06 08:09:37.18 -02:00;carnabelo@msging.net;1778796325504830@messenger.gw.msging.net;"Tenho essas opções para te ajudar a encontrar um bloquinho de carnaval⬇
";Bot
172201;2018-02-06 08:09:56.61 -02:00;1778796325504830@messenger.gw.msging.net;carnabelo@msging.net;MenuAgenda;User
172206;2018-02-06 08:10:06.72 -02:00;1778796325504830@messenger.gw.msging.net;carnabelo@msging.net;09/02/2018;User
172208;2018-02-06 08:10:08.22 -02:00;carnabelo@msging.net;1778796325504830@messenger.gw.msging.net;A cidade toda vai bombar!;Bot
172210;2018-02-06 08:10:09.22 -02:00;carnabelo@msging.net;1778796325504830@messenger.gw.msging.net;"Diz aí... qual bairro você quer curtir os blocos?👇  
";Bot
172215;2018-02-06 08:10:19.44 -02:00;carnabelo@msging.net;1778796325504830@messenger.gw.msging.net;Parece que vai rolar muita coisa boa no Bairro Silveira ;Bot
172217;2018-02-06 08:10:20.44 -02:00;carnabelo@msging.net;1778796325504830@messenger.gw.msging.net; Em qual bloco vc vai? 👇;Bot
172226;2018-02-06 08:11:56.25 -02:00;1796721873693081@messenger.gw.msging.net;carnabelo@msging.net;Começar;User
172230;2018-02-06 08:11:58.10 -02:00;carnabelo@msging.net;1796721873693081@messenger.gw.msging.net;E ai Paulino Sulz, o carnaval de BH já começou 🎉 🎭;Bot
172232;2018-02-06 08:12:01.07 -02:00;carnabelo@msging.net;1796721873693081@messenger.gw.msging.net;Se você não sabe onde ir, posso te ajudar com isso.;Bot
172235;2018-02-06 08:12:10.20 -02:00;1796721873693081@messenger.gw.msging.net;carnabelo@msging.net;beijar;User
172237;2018-02-06 08:12:11.69 -02:00;carnabelo@msging.net;1796721873693081@messenger.gw.msging.net;"🎵 Seu amor me pegooou... ❤️ ❤️ ❤️ 


";Bot
172239;2018-02-06 08:12:12.70 -02:00;carnabelo@msging.net;1796721873693081@messenger.gw.msging.net;"Beijar é bom demais! 💋
 Caso as coisas esquentem, não se esqueça de se proteger.";Bot
172241;2018-02-06 08:12:16.85 -02:00;carnabelo@msging.net;1796721873693081@messenger.gw.msging.net;"Tenho essas opções para te ajudar a encontrar um bloquinho de carnaval⬇
";Bot
172244;2018-02-06 08:12:22.11 -02:00;1796721873693081@messenger.gw.msging.net;carnabelo@msging.net;MenuHoje;User
172246;2018-02-06 08:12:23.83 -02:00;carnabelo@msging.net;1796721873693081@messenger.gw.msging.net;😱 Não to sabendo de blocos hoje!!! Sorry.;Bot
172248;2018-02-06 08:12:24.82 -02:00;carnabelo@msging.net;1796721873693081@messenger.gw.msging.net;Que tal se planejar para os próximos dias de carnaval?;Bot
172251;2018-02-06 08:12:39.93 -02:00;1796721873693081@messenger.gw.msging.net;carnabelo@msging.net;12/02/2018;User
172253;2018-02-06 08:12:41.25 -02:00;carnabelo@msging.net;1796721873693081@messenger.gw.msging.net;A cidade toda vai bombar!;Bot
172255;2018-02-06 08:12:42.26 -02:00;carnabelo@msging.net;1796721873693081@messenger.gw.msging.net;" Dê uma olhada em alguns bairros que vão ter blocos.👇 
";Bot
172900;2018-02-06 09:00:03.00 -02:00;1675981955795623@messenger.gw.msging.net;carnabelo@msging.net;Começar;User
172902;2018-02-06 09:00:04.84 -02:00;carnabelo@msging.net;1675981955795623@messenger.gw.msging.net;E ai André Ritter, o carnaval de BH já começou 🎉 🎭;Bot
172905;2018-02-06 09:00:07.83 -02:00;carnabelo@msging.net;1675981955795623@messenger.gw.msging.net;Se você não sabe onde ir, posso te ajudar com isso.;Bot
172907;2018-02-06 09:00:20.57 -02:00;1876638569016028@messenger.gw.msging.net;carnabelo@msging.net;Começar;User
172909;2018-02-06 09:00:22.51 -02:00;carnabelo@msging.net;1876638569016028@messenger.gw.msging.net;E ai Sa Rah, o carnaval de BH já começou 🎉 🎭;Bot
172911;2018-02-06 09:00:25.48 -02:00;carnabelo@msging.net;1876638569016028@messenger.gw.msging.net;Se você não sabe onde ir, posso te ajudar com isso.;Bot
172914;2018-02-06 09:00:34.98 -02:00;1876638569016028@messenger.gw.msging.net;carnabelo@msging.net;tudo;User
172916;2018-02-06 09:00:36.35 -02:00;carnabelo@msging.net;1876638569016028@messenger.gw.msging.net;🎵 Que tiro foi esse que tá um arraso?!  😎;Bot
172918;2018-02-06 09:00:37.40 -02:00;carnabelo@msging.net;1876638569016028@messenger.gw.msging.net;Dançar, Beber e Beijar! Folia boa, folia gostosa, folia marota... Isso é carnaval!! 🎭;Bot
172920;2018-02-06 09:00:41.56 -02:00;carnabelo@msging.net;1876638569016028@messenger.gw.msging.net;"Tenho essas opções para te ajudar a encontrar um bloquinho de carnaval⬇
";Bot
172923;2018-02-06 09:00:56.00 -02:00;1876638569016028@messenger.gw.msging.net;carnabelo@msging.net;MenuHoje;User
172925;2018-02-06 09:00:58.14 -02:00;carnabelo@msging.net;1876638569016028@messenger.gw.msging.net;😱 Não to sabendo de blocos hoje!!! Sorry.;Bot
172927;2018-02-06 09:00:59.13 -02:00;carnabelo@msging.net;1876638569016028@messenger.gw.msging.net;Que tal se planejar para os próximos dias de carnaval?;Bot
172930;2018-02-06 09:01:02.43 -02:00;1876638569016028@messenger.gw.msging.net;carnabelo@msging.net;08/02/2018;User
172932;2018-02-06 09:01:04.08 -02:00;carnabelo@msging.net;1876638569016028@messenger.gw.msging.net;A cidade toda vai bombar!;Bot
172935;2018-02-06 09:01:05.05 -02:00;carnabelo@msging.net;1876638569016028@messenger.gw.msging.net;"Diz aí... qual bairro você quer curtir os blocos?👇  
";Bot
172944;2018-02-06 09:01:26.01 -02:00;carnabelo@msging.net;1876638569016028@messenger.gw.msging.net; Tem muita gente falando que vai passar no Floresta neste carnaval ;Bot
172945;2018-02-06 09:01:26.85 -02:00;1675981955795623@messenger.gw.msging.net;carnabelo@msging.net;tudo;User
172947;2018-02-06 09:01:27.01 -02:00;carnabelo@msging.net;1876638569016028@messenger.gw.msging.net; Em qual bloco vc vai? 👇;Bot
172950;2018-02-06 09:01:28.27 -02:00;carnabelo@msging.net;1675981955795623@messenger.gw.msging.net;🎵 Que tiro foi esse que tá um arraso?!  😎;Bot
172952;2018-02-06 09:01:29.27 -02:00;carnabelo@msging.net;1675981955795623@messenger.gw.msging.net;Dançar, Beber e Beijar! Folia boa, folia gostosa, folia marota... Isso é carnaval!! 🎭;Bot
172956;2018-02-06 09:01:33.44 -02:00;carnabelo@msging.net;1675981955795623@messenger.gw.msging.net;"Tenho essas opções para te ajudar a encontrar um bloquinho de carnaval⬇
";Bot
172962;2018-02-06 09:01:55.20 -02:00;carnabelo@msging.net;1876638569016028@messenger.gw.msging.net; Não tenho dúvidas que vai dar para curtir muito no Santa Rosa ;Bot
172966;2018-02-06 09:01:56.20 -02:00;carnabelo@msging.net;1876638569016028@messenger.gw.msging.net;Olha os blocos que encontrei para vc 👀 ;Bot
172968;2018-02-06 09:02:00.04 -02:00;1675981955795623@messenger.gw.msging.net;carnabelo@msging.net;MenuAgenda;User
172971;2018-02-06 09:02:22.70 -02:00;1675981955795623@messenger.gw.msging.net;carnabelo@msging.net;08/02/2018;User
172973;2018-02-06 09:02:24.17 -02:00;carnabelo@msging.net;1675981955795623@messenger.gw.msging.net;A cidade toda vai bombar!;Bot
172975;2018-02-06 09:02:25.19 -02:00;carnabelo@msging.net;1675981955795623@messenger.gw.msging.net;" Dê uma olhada em alguns bairros que vão ter blocos.👇 
";Bot
172980;2018-02-06 09:02:39.48 -02:00;carnabelo@msging.net;1675981955795623@messenger.gw.msging.net; Não tenho dúvidas que vai dar para curtir muito no Horto Florestal ;Bot
172982;2018-02-06 09:02:40.48 -02:00;carnabelo@msging.net;1675981955795623@messenger.gw.msging.net;Olha os blocos que encontrei para vc 👀 ;Bot
173035;2018-02-06 09:02:56.37 -02:00;2071975476147701@messenger.gw.msging.net;carnabelo@msging.net;Começar;User
173037;2018-02-06 09:02:57.88 -02:00;carnabelo@msging.net;2071975476147701@messenger.gw.msging.net;E ai Felipe Rangel, o carnaval de BH já começou 🎉 🎭;Bot
173039;2018-02-06 09:03:00.90 -02:00;carnabelo@msging.net;2071975476147701@messenger.gw.msging.net;Se você não sabe onde ir, posso te ajudar com isso.;Bot
173044;2018-02-06 09:03:11.84 -02:00;2071975476147701@messenger.gw.msging.net;carnabelo@msging.net;tudo;User
173046;2018-02-06 09:03:13.28 -02:00;carnabelo@msging.net;2071975476147701@messenger.gw.msging.net;🎵 Que tiro foi esse que tá um arraso?!  😎;Bot
173048;2018-02-06 09:03:14.30 -02:00;carnabelo@msging.net;2071975476147701@messenger.gw.msging.net;Dançar, Beber e Beijar! Folia boa, folia gostosa, folia marota... Isso é carnaval!! 🎭;Bot
173050;2018-02-06 09:03:18.44 -02:00;carnabelo@msging.net;2071975476147701@messenger.gw.msging.net;"Tenho essas opções para te ajudar a encontrar um bloquinho de carnaval⬇
";Bot
173055;2018-02-06 09:03:31.89 -02:00;2071975476147701@messenger.gw.msging.net;carnabelo@msging.net;MenuEnviarLocal;User
173058;2018-02-06 09:03:37.32 -02:00;1667997006586598@messenger.gw.msging.net;carnabelo@msging.net;📅 Agenda;User
173061;2018-02-06 09:04:03.63 -02:00;1667997006586598@messenger.gw.msging.net;carnabelo@msging.net;📍 Mais próximo;User
173063;2018-02-06 09:04:04.50 -02:00;2071975476147701@messenger.gw.msging.net;carnabelo@msging.net;MenuAgenda;User
173067;2018-02-06 09:04:09.25 -02:00;2071975476147701@messenger.gw.msging.net;carnabelo@msging.net;11/02/2018;User
173069;2018-02-06 09:04:10.76 -02:00;carnabelo@msging.net;2071975476147701@messenger.gw.msging.net;A cidade toda vai bombar!;Bot
173072;2018-02-06 09:04:11.76 -02:00;carnabelo@msging.net;2071975476147701@messenger.gw.msging.net;"Diz aí... qual bairro você quer curtir os blocos?👇  
";Bot
173076;2018-02-06 09:04:17.68 -02:00;carnabelo@msging.net;1667997006586598@messenger.gw.msging.net;Fiquei sabendo que perto daí tem uns blocos que não dá para perder👇;Bot
173082;2018-02-06 09:04:19.95 -02:00;carnabelo@msging.net;2071975476147701@messenger.gw.msging.net;Parece que vai rolar muita coisa boa no Funcionários ;Bot
173084;2018-02-06 09:04:20.95 -02:00;carnabelo@msging.net;2071975476147701@messenger.gw.msging.net; Em qual bloco vc vai? 👇;Bot
173088;2018-02-06 09:04:30.41 -02:00;carnabelo@msging.net;2071975476147701@messenger.gw.msging.net;" Não se esqueça de levar sua animação e alegria! 😃
Te espero lá.. ";Bot
173090;2018-02-06 09:04:31.45 -02:00;carnabelo@msging.net;2071975476147701@messenger.gw.msging.net;Quando estiver quase na hora te chamo por aqui para o AbacaBloco.  👍;Bot
173093;2018-02-06 09:04:42.49 -02:00;2071975476147701@messenger.gw.msging.net;carnabelo@msging.net;MenuDicas;User
173096;2018-02-06 09:04:51.05 -02:00;2071975476147701@messenger.gw.msging.net;carnabelo@msging.net;Menu 🏠;User
173173;2018-02-06 09:11:10.61 -02:00;carnabelo@msging.net;2071975476147701@messenger.gw.msging.net;"Compartilhe seu carnaval. 📷 🎭
 Envie sua foto com #CaiNaFolia #nomeDoBloco.";Bot
173236;2018-02-06 09:14:18.51 -02:00;2071975476147701@messenger.gw.msging.net;carnabelo@msging.net;que tiro foi este;User
173238;2018-02-06 09:14:20.30 -02:00;carnabelo@msging.net;2071975476147701@messenger.gw.msging.net;kkkkk;Bot
173240;2018-02-06 09:14:21.27 -02:00;carnabelo@msging.net;2071975476147701@messenger.gw.msging.net;Falando de música.. .🎧   🎤 ;Bot
173242;2018-02-06 09:14:22.28 -02:00;carnabelo@msging.net;2071975476147701@messenger.gw.msging.net;"Separei uma playlist entrar no clima do carnaval. 😎
";Bot
174089;2018-02-06 10:19:11.71 -02:00;1574100732669397@messenger.gw.msging.net;carnabelo@msging.net;📍 Mais próximo;User
174092;2018-02-06 10:19:21.62 -02:00;1574100732669397@messenger.gw.msging.net;carnabelo@msging.net;📅 Agenda;User
174097;2018-02-06 10:19:31.30 -02:00;1574100732669397@messenger.gw.msging.net;carnabelo@msging.net;hoje;User
174099;2018-02-06 10:19:33.91 -02:00;carnabelo@msging.net;1574100732669397@messenger.gw.msging.net;😱 Não to sabendo de blocos hoje!!! Sorry.;Bot
174101;2018-02-06 10:19:34.88 -02:00;carnabelo@msging.net;1574100732669397@messenger.gw.msging.net;Que tal se planejar para os próximos dias de carnaval?;Bot
174104;2018-02-06 10:19:43.89 -02:00;1574100732669397@messenger.gw.msging.net;carnabelo@msging.net;amanhã;User
174106;2018-02-06 10:19:45.80 -02:00;carnabelo@msging.net;1574100732669397@messenger.gw.msging.net;"Até a quarta-feira de cinzas, todo dia é carnaval!! 🎭
";Bot
